"Run 1: Time (s)","Run 1: Temperature (°C)","Run 1: Temperature (°C)"
103.19,99.8,96.2
103.20,99.8,96.3
103.21,99.9,96.3
103.22,99.7,96.2
103.23,99.9,96.3
103.24,99.9,96.2
103.25,99.9,96.3
103.26,99.9,96.3
103.27,99.7,96.2
103.28,99.9,96.3
103.29,99.9,96.2
103.30,99.9,96.4
103.31,99.9,96.3
103.32,99.8,96.3
103.33,99.9,96.4
103.34,99.9,96.3
103.35,99.9,96.3
103.36,99.9,96.3
103.37,99.7,96.3
103.38,99.9,96.4
103.39,99.8,96.4
103.40,99.9,96.3
103.41,99.9,96.3
103.42,99.7,96.3
103.43,99.9,96.4
103.44,99.9,96.4
103.45,99.8,96.4
103.46,99.9,96.4
103.47,99.5,96.4
103.48,99.9,96.5
103.49,99.8,96.4
103.50,99.9,96.4
103.51,99.9,96.4
103.52,99.5,96.4
103.53,99.9,96.5
103.54,99.8,96.4
103.55,99.8,96.4
103.56,99.8,96.5
103.57,99.7,96.4
103.58,99.9,96.5
103.59,99.9,96.5
103.60,99.9,96.4
103.61,99.9,96.4
103.62,99.7,96.4
103.63,99.9,96.5
103.64,99.9,96.5
103.65,99.9,96.5
103.66,99.9,96.4
103.67,99.8,96.4
103.68,99.9,96.5
103.69,99.9,96.5
103.70,100.0,96.6
103.71,99.9,96.5
103.72,99.8,96.4
103.73,99.9,96.5
103.74,99.9,96.6
103.75,99.9,96.6
103.76,99.9,96.6
103.77,99.8,96.4
103.78,99.9,96.6
103.79,99.8,96.5
103.80,99.8,96.6
103.81,99.9,96.7
103.82,99.8,96.5
103.83,99.9,96.6
103.84,99.9,96.6
103.85,99.9,96.7
103.86,99.9,96.6
103.87,99.7,96.6
103.88,99.9,96.7
103.89,99.8,96.6
103.90,99.9,96.7
103.91,99.9,96.7
103.92,99.7,96.6
103.93,99.9,96.7
103.94,99.9,96.7
103.95,99.9,96.7
103.96,99.9,96.7
103.97,99.7,96.6
103.98,99.9,96.7
103.99,99.9,96.7
104.00,99.9,96.7
104.01,99.8,96.7
104.02,99.7,96.7
104.03,99.9,96.8
104.04,99.8,96.7
104.05,99.8,96.7
104.06,99.8,96.7
104.07,99.5,96.7
104.08,99.9,96.7
104.09,99.8,96.7
104.10,99.9,96.7
104.11,99.9,96.8
104.12,99.7,96.7
104.13,99.8,96.8
104.14,99.8,96.8
104.15,99.8,96.8
104.16,99.9,96.8
104.17,99.5,96.7
104.18,99.8,96.8
104.19,99.8,96.8
104.20,99.9,96.8
104.21,100.0,96.8
104.22,99.5,96.8
104.23,99.9,96.8
104.24,99.8,96.8
104.25,99.9,96.9
104.26,99.9,96.8
104.27,99.5,96.8
104.28,99.8,96.8
104.29,99.8,96.8
104.30,99.7,96.8
104.31,99.8,96.8
104.32,99.5,96.8
104.33,99.8,96.9
104.34,99.7,96.9
104.35,99.8,96.9
104.36,99.8,97.0
104.37,99.5,96.8
104.38,99.9,97.0
104.39,99.8,96.8
104.40,99.8,96.9
104.41,99.8,97.0
104.42,99.5,96.8
104.43,99.8,97.0
104.44,99.7,97.0
104.45,99.7,97.0
104.46,99.8,97.0
104.47,99.5,96.9
104.48,99.8,97.0
104.49,99.9,97.0
104.50,99.8,97.0
104.51,99.9,97.0
104.52,99.5,96.9
104.53,99.8,97.0
104.54,99.8,97.0
104.55,99.8,97.0
104.56,99.9,97.1
104.57,99.4,96.9
104.58,99.8,97.0
104.59,99.7,97.0
104.60,99.5,97.1
104.61,99.9,97.0
104.62,99.5,97.0
104.63,99.8,97.0
104.64,99.5,97.0
104.65,99.5,97.1
104.66,99.9,97.1
104.67,99.5,97.0
104.68,99.7,97.0
104.69,99.7,97.0
104.70,99.5,97.1
104.71,99.9,97.1
104.72,99.4,97.0
104.73,99.7,97.1
104.74,99.5,97.0
104.75,99.5,97.1
104.76,99.8,97.2
104.77,99.4,97.0
104.78,99.7,97.1
104.79,99.5,97.1
104.80,99.5,97.1
104.81,99.8,97.2
104.82,99.4,97.1
104.83,99.7,97.1
104.84,99.5,97.1
104.85,99.5,97.1
104.86,99.8,97.2
104.87,99.4,97.1
104.88,99.5,97.2
104.89,99.5,97.1
104.90,99.5,97.1
104.91,99.9,97.2
104.92,99.3,97.1
104.93,99.5,97.2
104.94,99.5,97.1
104.95,99.5,97.1
104.96,99.9,97.2
104.97,99.4,97.1
104.98,99.5,97.2
104.99,99.5,97.2
105.00,99.5,97.2
105.01,99.9,97.2
105.02,99.4,97.1
105.03,99.5,97.2
105.04,99.5,97.2
105.05,99.5,97.2
105.06,99.9,97.3
105.07,99.4,97.2
105.08,99.5,97.2
105.09,99.5,97.2
105.10,99.5,97.2
105.11,99.8,97.3
105.12,99.4,97.2
105.13,99.5,97.2
105.14,99.5,97.2
105.15,99.4,97.2
105.16,99.8,97.3
105.17,99.4,97.2
105.18,99.5,97.2
105.19,99.5,97.2
105.20,99.5,97.2
105.21,99.8,97.3
105.22,99.3,97.2
105.23,99.5,97.3
105.24,99.5,97.3
105.25,99.5,97.2
105.26,99.8,97.2
105.27,99.4,97.2
105.28,99.5,97.3
105.29,99.5,97.2
105.30,99.5,97.2
105.31,99.8,97.3
105.32,99.4,97.2
105.33,99.5,97.3
105.34,99.5,97.3
105.35,99.4,97.2
105.36,99.8,97.3
105.37,99.3,97.2
105.38,99.5,97.3
105.39,99.5,97.3
105.40,99.5,97.3
105.41,99.7,97.5
105.42,99.3,97.2
105.43,99.5,97.3
105.44,99.5,97.2
105.45,99.4,97.3
105.46,99.7,97.5
105.47,99.3,97.2
105.48,99.5,97.3
105.49,99.5,97.3
105.50,99.5,97.3
105.51,99.7,97.5
105.52,99.3,97.3
105.53,99.5,97.3
105.54,99.5,97.3
105.55,99.5,97.3
105.56,99.8,97.5
105.57,99.3,97.2
105.58,99.5,97.5
105.59,99.5,97.3
105.60,99.4,97.3
105.61,99.8,97.5
105.62,99.2,97.2
105.63,99.5,97.5
105.64,99.5,97.3
105.65,99.5,97.5
105.66,99.8,97.5
105.67,99.4,97.3
105.68,99.5,97.3
105.69,99.4,97.3
105.70,99.5,97.3
105.71,99.8,97.6
105.72,99.4,97.3
105.73,99.5,97.3
105.74,99.5,97.3
105.75,99.5,97.5
105.76,99.8,97.6
105.77,99.4,97.3
105.78,99.5,97.6
105.79,99.5,97.5
105.80,99.5,97.5
105.81,99.8,97.6
105.82,99.4,97.3
105.83,99.7,97.6
105.84,99.7,97.5
105.85,99.5,97.5
105.86,99.9,97.6
105.87,99.4,97.3
105.88,99.7,97.6
105.89,99.8,97.6
105.90,99.8,97.6
105.91,99.9,97.6
105.92,99.5,97.5
105.93,99.7,97.6
105.94,99.8,97.6
105.95,99.8,97.6
105.96,99.9,97.7
105.97,99.5,97.5
105.98,99.8,97.6
105.99,99.8,97.6
106.00,99.7,97.6
106.01,100.0,97.7
106.02,99.5,97.5
106.03,99.8,97.6
106.04,99.8,97.6
106.05,99.7,97.6
106.06,99.9,97.7
106.07,99.5,97.6
106.08,99.8,97.6
106.09,99.8,97.6
106.10,99.7,97.6
106.11,100.0,97.7
106.12,99.5,97.6
106.13,99.8,97.7
106.14,99.7,97.6
106.15,99.8,97.6
106.16,99.9,97.7
106.17,99.5,97.6
106.18,99.8,97.7
106.19,99.8,97.6
106.20,99.7,97.7
106.21,100.0,97.7
106.22,99.5,97.6
106.23,99.7,97.7
106.24,99.8,97.7
106.25,99.5,97.6
106.26,99.9,97.8
106.27,99.5,97.6
106.28,99.8,97.7
106.29,99.5,97.6
106.30,99.5,97.7
106.31,99.9,97.8
106.32,99.5,97.6
106.33,99.8,97.7
106.34,99.8,97.7
106.35,99.8,97.7
106.36,99.9,97.8
106.37,99.5,97.7
106.38,99.7,97.7
106.39,99.7,97.7
106.40,99.7,97.7
106.41,99.9,97.8
106.42,99.5,97.7
106.43,99.5,97.7
106.44,99.5,97.7
106.45,99.5,97.8
106.46,99.9,97.8
106.47,99.5,97.7
106.48,99.5,97.7
106.49,99.5,97.7
106.50,99.5,97.7
106.51,99.9,97.9
106.52,99.5,97.7
106.53,99.5,97.7
106.54,99.5,97.7
106.55,99.5,97.7
106.56,99.8,97.9
106.57,99.5,97.7
106.58,99.7,97.8
106.59,99.5,97.7
106.60,99.5,97.7
106.61,99.9,97.9
106.62,99.5,97.7
106.63,99.7,97.8
106.64,99.7,97.8
106.65,99.5,97.8
106.66,99.9,97.8
106.67,99.5,97.7
106.68,99.7,97.8
106.69,99.7,97.9
106.70,99.7,97.7
106.71,99.9,97.9
106.72,99.7,97.7
106.73,99.8,97.8
106.74,99.8,97.8
106.75,99.8,97.8
106.76,100.0,97.9
106.77,99.8,97.7
106.78,99.9,97.8
106.79,99.9,97.8
106.80,99.8,97.8
106.81,100.0,97.9
106.82,99.8,97.7
106.83,99.9,97.8
106.84,100.0,97.8
106.85,99.9,97.8
106.86,100.0,97.9
106.87,99.9,97.8
106.88,100.0,97.9
106.89,99.9,97.9
106.90,99.9,97.8
106.91,100.1,97.9
106.92,99.9,97.8
106.93,99.9,97.9
106.94,99.9,97.9
106.95,99.9,97.8
106.96,100.1,98.0
106.97,99.9,97.8
106.98,99.9,97.9
106.99,99.9,97.9
107.00,99.9,97.9
107.01,100.1,98.1
107.02,99.9,97.8
107.03,99.9,97.9
107.04,99.9,97.9
107.05,99.9,97.9
107.06,100.0,98.0
107.07,99.8,97.9
107.08,99.9,97.9
107.09,99.9,97.9
107.10,99.9,98.0
107.11,100.0,98.1
107.12,99.8,97.9
107.13,99.9,97.9
107.14,99.9,97.9
107.15,99.8,97.9
107.16,100.0,98.1
107.17,99.8,97.9
107.18,99.8,98.0
107.19,99.9,98.0
107.20,99.9,97.9
107.21,100.0,98.1
107.22,99.7,98.0
107.23,99.8,98.0
107.24,99.8,98.0
107.25,99.7,98.0
107.26,99.9,98.2
107.27,99.5,97.9
107.28,99.8,98.0
107.29,99.8,98.0
107.30,99.8,98.0
107.31,99.9,98.2
107.32,99.5,98.0
107.33,99.7,98.0
107.34,99.5,98.0
107.35,99.8,98.2
107.36,99.9,98.2
107.37,99.5,97.9
107.38,99.7,98.1
107.39,99.8,98.1
107.40,99.7,98.1
107.41,99.9,98.2
107.42,99.5,98.0
107.43,99.7,98.1
107.44,99.7,98.1
107.45,99.5,98.0
107.46,99.9,98.2
107.47,99.5,98.0
107.48,99.5,98.2
107.49,99.7,98.2
107.50,99.8,98.2
107.51,99.9,98.3
107.52,99.5,98.0
107.53,99.7,98.2
107.54,99.7,98.2
107.55,99.8,98.2
107.56,99.9,98.3
107.57,99.7,98.1
107.58,99.7,98.2
107.59,99.7,98.2
107.60,99.8,98.2
107.61,99.9,98.2
107.62,99.7,98.2
107.63,99.8,98.2
107.64,99.8,98.2
107.65,99.9,98.2
107.66,99.9,98.3
107.67,99.8,98.2
107.68,99.9,98.2
107.69,99.9,98.2
107.70,99.9,98.2
107.71,100.0,98.3
107.72,99.9,98.2
107.73,99.9,98.2
107.74,99.9,98.2
107.75,99.9,98.2
107.76,100.2,98.4
107.77,100.0,98.1
107.78,100.0,98.2
107.79,100.1,98.2
107.80,100.1,98.3
107.81,100.3,98.4
107.82,100.0,98.2
107.83,100.1,98.2
107.84,100.2,98.2
107.85,100.1,98.2
107.86,100.3,98.3
107.87,100.1,98.2
107.88,100.2,98.3
107.89,100.2,98.3
107.90,100.2,98.3
107.91,100.3,98.4
107.92,100.2,98.2
107.93,100.3,98.3
107.94,100.3,98.3
107.95,100.3,98.3
107.96,100.4,98.4
107.97,100.2,98.2
107.98,100.2,98.3
107.99,100.2,98.3
108.00,100.3,98.4
108.01,100.4,98.4
108.02,100.2,98.2
108.03,100.3,98.4
108.04,100.3,98.3
108.05,100.1,98.4
108.06,100.3,98.4
108.07,100.1,98.3
108.08,100.2,98.4
108.09,100.2,98.3
108.10,99.9,98.4
108.11,100.3,98.4
108.12,100.0,98.3
108.13,100.0,98.4
108.14,100.1,98.4
108.15,100.1,98.4
108.16,100.2,98.4
108.17,100.0,98.3
108.18,99.9,98.4
108.19,100.0,98.4
108.20,100.0,98.4
108.21,100.1,98.4
108.22,99.9,98.4
108.23,100.0,98.4
108.24,100.0,98.4
108.25,99.9,98.4
108.26,100.1,98.5
108.27,99.9,98.4
108.28,99.9,98.4
108.29,99.9,98.4
108.30,99.8,98.4
108.31,100.0,98.4
108.32,99.8,98.4
108.33,99.9,98.4
108.34,99.9,98.4
108.35,99.8,98.4
108.36,99.9,98.4
108.37,99.8,98.4
108.38,99.8,98.4
108.39,99.8,98.4
108.40,99.8,98.4
108.41,99.9,98.5
108.42,99.8,98.4
108.43,99.7,98.4
108.44,99.8,98.4
108.45,99.7,98.4
108.46,99.9,98.5
108.47,99.7,98.4
108.48,99.8,98.4
108.49,99.8,98.4
108.50,99.7,98.4
108.51,99.9,98.5
108.52,99.5,98.4
108.53,99.7,98.4
108.54,99.8,98.4
108.55,99.7,98.4
108.56,99.9,98.5
108.57,99.7,98.4
108.58,99.7,98.4
108.59,99.7,98.5
108.60,99.8,98.4
108.61,99.9,98.5
108.62,99.7,98.4
108.63,99.8,98.4
108.64,99.8,98.4
108.65,99.8,98.4
108.66,100.0,98.5
108.67,99.8,98.4
108.68,99.8,98.4
108.69,99.9,98.4
108.70,99.8,98.4
108.71,100.0,98.5
108.72,99.9,98.4
108.73,99.9,98.5
108.74,99.9,98.4
108.75,99.8,98.4
108.76,100.0,98.5
108.77,99.9,98.4
108.78,99.9,98.5
108.79,99.9,98.4
108.80,99.8,98.4
108.81,100.0,98.5
108.82,99.9,98.4
108.83,99.8,98.4
108.84,99.9,98.4
108.85,99.8,98.4
108.86,100.1,98.5
108.87,99.9,98.4
108.88,99.8,98.4
108.89,99.9,98.5
108.90,99.7,98.4
108.91,100.0,98.6
108.92,99.8,98.5
108.93,99.9,98.5
108.94,99.9,98.4
108.95,99.8,98.5
108.96,100.0,98.5
108.97,99.8,98.5
108.98,99.9,98.5
108.99,99.9,98.5
109.00,99.7,98.4
109.01,99.9,98.6
109.02,99.8,98.5
109.03,99.8,98.5
109.04,99.9,98.5
109.05,99.7,98.5
109.06,99.9,98.6
109.07,99.7,98.5
109.08,99.7,98.5
109.09,99.8,98.6
109.10,99.5,98.5
109.11,99.9,98.6
109.12,99.8,98.5
109.13,99.8,98.5
109.14,99.9,98.5
109.15,99.5,98.5
109.16,99.9,98.7
109.17,99.7,98.5
109.18,99.8,98.5
109.19,99.7,98.5
109.20,99.5,98.5
109.21,99.9,98.6
109.22,99.7,98.5
109.23,99.5,98.5
109.24,99.7,98.6
109.25,99.5,98.5
109.26,99.9,98.6
109.27,99.7,98.5
109.28,99.5,98.5
109.29,99.8,98.6
109.30,99.5,98.5
109.31,99.9,98.7
109.32,99.7,98.5
109.33,99.8,98.5
109.34,99.7,98.5
109.35,99.5,98.5
109.36,99.9,98.7
109.37,99.5,98.6
109.38,99.7,98.6
109.39,99.8,98.6
109.40,99.4,98.5
109.41,99.9,98.7
109.42,99.5,98.5
109.43,99.7,98.6
109.44,99.8,98.7
109.45,99.4,98.5
109.46,99.9,98.7
109.47,99.5,98.5
109.48,99.5,98.6
109.49,99.8,98.6
109.50,99.5,98.5
109.51,99.8,98.7
109.52,99.5,98.6
109.53,99.5,98.5
109.54,99.8,98.5
109.55,99.4,98.5
109.56,99.8,98.7
109.57,99.7,98.6
109.58,99.8,98.7
109.59,99.8,98.6
109.60,99.5,98.5
109.61,99.8,98.6
109.62,99.7,98.7
109.63,99.7,98.6
109.64,99.7,98.7
109.65,99.5,98.5
109.66,99.9,98.7
109.67,99.8,98.6
109.68,99.8,98.6
109.69,99.8,98.7
109.70,99.5,98.5
109.71,99.9,98.7
109.72,99.8,98.7
109.73,99.8,98.6
109.74,99.8,98.7
109.75,99.5,98.5
109.76,99.9,98.7
109.77,99.8,98.6
109.78,99.8,98.7
109.79,99.9,98.7
109.80,99.7,98.5
109.81,100.0,98.7
109.82,99.9,98.5
109.83,99.9,98.7
109.84,100.0,98.7
109.85,99.7,98.6
109.86,100.0,98.7
109.87,99.9,98.6
109.88,99.9,98.7
109.89,99.9,98.6
109.90,99.8,98.5
109.91,100.0,98.7
109.92,99.9,98.6
109.93,100.0,98.7
109.94,100.0,98.7
109.95,99.8,98.7
109.96,100.0,98.7
109.97,99.9,98.7
109.98,100.0,98.7
109.99,99.9,98.7
110.00,99.8,98.6
110.01,100.0,98.7
110.02,99.9,98.7
110.03,99.9,98.7
110.04,99.9,98.7
110.05,99.8,98.6
110.06,99.9,98.7
110.07,99.9,98.7
110.08,99.9,98.7
110.09,99.9,98.7
110.10,99.7,98.5
110.11,99.9,98.7
110.12,99.8,98.6
110.13,99.8,98.7
110.14,99.8,98.8
110.15,99.5,98.6
110.16,99.9,98.7
110.17,99.8,98.7
110.18,99.9,98.7
110.19,99.8,98.7
110.20,99.5,98.6
110.21,99.9,98.8
110.22,99.8,98.7
110.23,99.8,98.7
110.24,99.8,98.7
110.25,99.5,98.7
110.26,99.8,98.8
110.27,99.7,98.7
110.28,99.7,98.7
110.29,99.7,98.8
110.30,99.5,98.7
110.31,99.8,98.7
110.32,99.7,98.7
110.33,99.7,98.7
110.34,99.5,98.7
110.35,99.5,98.7
110.36,99.8,98.8
110.37,99.7,98.7
110.38,99.7,98.8
110.39,99.7,98.8
110.40,99.4,98.7
110.41,99.7,98.7
110.42,99.7,98.7
110.43,99.7,98.8
110.44,99.7,98.8
110.45,99.5,98.7
110.46,99.8,98.8
110.47,99.5,98.7
110.48,99.5,98.7
110.49,99.7,98.7
110.50,99.4,98.7
110.51,99.7,98.8
110.52,99.7,98.8
110.53,99.5,98.7
110.54,99.7,98.7
110.55,99.4,98.7
110.56,99.7,98.8
110.57,99.5,98.7
110.58,99.5,98.8
110.59,99.8,98.8
110.60,99.4,98.7
110.61,99.7,98.8
110.62,99.5,98.7
110.63,99.5,98.8
110.64,99.7,98.8
110.65,99.4,98.7
110.66,99.8,98.8
110.67,99.5,98.7
110.68,99.7,98.8
110.69,99.7,98.7
110.70,99.5,98.7
110.71,99.7,98.8
110.72,99.5,98.7
110.73,99.7,98.8
110.74,99.5,98.8
110.75,99.5,98.7
110.76,99.8,98.8
110.77,99.7,98.8
110.78,99.8,98.8
110.79,99.8,98.8
110.80,99.5,98.7
110.81,99.8,98.8
110.82,99.8,98.8
110.83,99.7,98.7
110.84,99.9,98.8
110.85,99.5,98.7
110.86,99.8,98.8
110.87,99.7,98.8
110.88,99.8,98.8
110.89,99.8,98.8
110.90,99.7,98.7
110.91,99.9,98.8
110.92,99.8,98.8
110.93,99.7,98.7
110.94,99.8,98.8
110.95,99.5,98.8
110.96,99.9,98.8
110.97,99.9,98.8
110.98,99.9,98.8
110.99,99.9,98.8
111.00,99.7,98.7
111.01,99.9,98.8
111.02,99.8,98.8
111.03,99.8,98.8
111.04,99.8,98.8
111.05,99.7,98.7
111.06,99.9,98.8
111.07,99.9,98.7
111.08,99.9,98.8
111.09,99.9,98.8
111.10,99.7,98.8
111.11,99.9,98.8
111.12,99.9,98.8
111.13,99.8,98.8
111.14,99.9,98.7
111.15,99.7,98.8
111.16,99.9,98.8
111.17,99.9,98.8
111.18,99.9,98.8
111.19,99.9,98.8
111.20,99.8,98.8
111.21,99.9,98.8
111.22,99.9,98.8
111.23,99.9,98.8
111.24,99.9,98.8
111.25,99.7,98.8
111.26,99.9,98.8
111.27,99.9,98.8
111.28,99.9,98.8
111.29,99.8,98.8
111.30,99.7,98.7
111.31,99.9,98.8
111.32,99.8,98.8
111.33,99.9,98.8
111.34,99.9,98.8
111.35,99.7,98.8
111.36,99.9,98.8
111.37,99.9,98.8
111.38,99.8,98.8
111.39,99.8,98.8
111.40,99.5,98.8
111.41,99.9,98.9
111.42,99.9,98.9
111.43,99.9,98.8
111.44,99.9,98.8
111.45,99.7,98.7
111.46,99.9,98.8
111.47,99.8,98.8
111.48,99.8,98.8
111.49,99.8,98.9
111.50,99.5,98.8
111.51,99.9,98.9
111.52,99.8,98.8
111.53,99.9,98.8
111.54,99.9,98.8
111.55,99.5,98.8
111.56,99.9,98.9
111.57,99.9,98.8
111.58,99.8,98.9
111.59,99.9,98.9
111.60,99.7,98.8
111.61,99.9,98.9
111.62,99.8,98.8
111.63,99.8,98.8
111.64,99.9,98.8
111.65,99.7,98.8
111.66,99.9,98.9
111.67,99.8,98.8
111.68,99.8,98.8
111.69,99.8,98.8
111.70,99.7,98.8
111.71,99.9,98.8
111.72,99.8,98.8
111.73,99.8,98.9
111.74,99.9,98.9
111.75,99.7,98.8
111.76,99.9,98.9
111.77,99.9,98.8
111.78,99.9,98.8
111.79,99.9,98.8
111.80,99.8,98.8
111.81,99.9,98.9
111.82,99.9,98.9
111.83,99.9,98.8
111.84,99.9,98.9
111.85,99.9,98.8
111.86,100.0,98.9
111.87,100.0,98.9
111.88,100.0,98.9
111.89,100.1,98.9
111.90,99.9,98.8
111.91,100.1,98.9
111.92,100.0,98.9
111.93,100.0,98.8
111.94,100.1,98.9
111.95,99.9,98.8
111.96,100.1,98.9
111.97,100.1,98.9
111.98,100.1,98.9
111.99,100.2,98.9
112.00,100.0,98.8
112.01,100.1,98.9
112.02,100.2,98.9
112.03,100.1,98.9
112.04,100.1,98.9
112.05,99.9,98.8
112.06,100.1,99.0
112.07,100.0,98.9
112.08,100.0,98.9
112.09,100.1,98.9
112.10,99.9,98.8
112.11,100.0,98.9
112.12,100.0,98.9
112.13,99.9,98.9
112.14,100.1,99.0
112.15,99.9,98.8
112.16,100.0,98.9
112.17,100.0,98.8
112.18,99.9,98.9
112.19,100.1,98.9
112.20,99.8,98.8
112.21,99.9,98.9
112.22,99.9,98.9
112.23,99.9,98.9
112.24,100.0,99.0
112.25,99.8,98.8
112.26,99.9,98.9
112.27,99.9,98.9
112.28,99.9,98.9
112.29,100.0,99.0
112.30,99.7,98.8
112.31,99.9,99.0
112.32,99.8,98.9
112.33,99.8,99.0
112.34,100.0,98.9
112.35,99.5,98.9
112.36,99.9,98.9
112.37,99.8,98.9
112.38,99.8,98.9
112.39,100.0,99.0
112.40,99.5,98.9
112.41,99.8,98.9
112.42,99.8,98.9
112.43,99.9,98.9
112.44,99.9,98.9
112.45,99.5,98.8
112.46,99.8,98.9
112.47,99.8,98.9
112.48,99.8,98.9
112.49,99.9,99.0
112.50,99.5,98.9
112.51,99.7,98.9
112.52,99.7,98.9
112.53,99.8,98.9
112.54,99.9,99.0
112.55,99.5,98.8
112.56,99.7,98.9
112.57,99.8,98.9
112.58,99.5,98.9
112.59,99.9,99.0
112.60,99.4,98.9
112.61,99.5,98.9
112.62,99.7,98.9
112.63,99.5,98.9
112.64,99.9,99.0
112.65,99.4,98.9
112.66,99.5,98.9
112.67,99.7,99.0
112.68,99.7,98.9
112.69,99.9,99.0
112.70,99.4,98.8
112.71,99.5,99.0
112.72,99.7,98.9
112.73,99.7,98.9
112.74,99.9,99.0
112.75,99.5,98.9
112.76,99.7,99.0
112.77,99.7,98.9
112.78,99.7,98.9
112.79,99.9,99.0
112.80,99.4,98.8
112.81,99.7,98.9
112.82,99.5,98.9
112.83,99.8,99.0
112.84,99.9,99.0
112.85,99.5,98.8
112.86,99.8,98.9
112.87,99.7,98.9
112.88,99.5,98.9
112.89,99.9,99.0
112.90,99.5,98.9
112.91,99.8,98.9
112.92,99.8,98.9
112.93,99.9,99.0
112.94,100.0,99.0
112.95,99.5,98.8
112.96,99.9,99.0
112.97,99.8,98.9
112.98,99.8,98.9
112.99,100.0,99.0
113.00,99.7,98.9
113.01,99.9,99.0
113.02,99.9,98.9
113.03,99.8,98.9
113.04,100.0,99.0
113.05,99.5,98.9
113.06,99.9,99.0
113.07,99.9,99.0
113.08,99.8,99.0
113.09,100.0,99.0
113.10,99.8,98.9
113.11,99.9,99.0
113.12,99.8,98.9
113.13,99.9,98.9
113.14,100.0,99.0
113.15,99.7,98.9
113.16,99.9,99.0
113.17,99.8,99.0
113.18,99.8,99.0
113.19,100.0,99.0
113.20,99.7,98.9
113.21,99.9,99.0
113.22,99.8,98.9
113.23,99.8,98.9
113.24,100.0,99.0
113.25,99.7,98.9
113.26,99.9,99.0
113.27,99.8,99.0
113.28,99.8,99.0
113.29,100.0,99.0
113.30,99.7,98.9
113.31,99.8,99.0
113.32,99.8,99.0
113.33,99.9,99.0
113.34,100.0,99.0
113.35,99.7,99.0
113.36,99.9,99.0
113.37,99.8,99.0
113.38,99.9,98.9
113.39,100.0,99.1
113.40,99.5,98.9
113.41,99.9,99.0
113.42,99.9,99.0
113.43,99.8,99.0
113.44,100.0,99.1
113.45,99.7,98.9
113.46,99.9,99.0
113.47,99.9,99.0
113.48,99.9,99.0
113.49,100.0,99.1
113.50,99.7,99.0
113.51,99.9,99.0
113.52,99.9,99.1
113.53,99.9,99.0
113.54,100.0,99.1
113.55,99.7,98.9
113.56,99.8,99.0
113.57,99.8,99.0
113.58,99.8,99.0
113.59,100.0,99.2
113.60,99.5,99.0
113.61,99.8,99.0
113.62,99.8,99.0
113.63,99.9,99.0
113.64,99.9,99.1
113.65,99.5,99.0
113.66,99.8,99.0
113.67,99.8,99.0
113.68,99.7,99.0
113.69,100.0,99.2
113.70,99.5,99.0
113.71,99.8,99.1
113.72,99.8,99.0
113.73,99.7,99.0
113.74,100.0,99.1
113.75,99.5,98.9
113.76,99.8,99.0
113.77,99.9,99.0
113.78,99.7,99.0
113.79,100.0,99.2
113.80,99.7,99.0
113.81,99.9,99.1
113.82,99.8,99.0
113.83,99.7,99.0
113.84,100.0,99.2
113.85,99.5,99.0
113.86,99.8,99.1
113.87,99.8,99.0
113.88,99.9,99.0
113.89,100.1,99.2
113.90,99.8,99.0
113.91,99.9,99.1
113.92,99.9,99.0
113.93,99.9,99.0
113.94,100.1,99.1
113.95,99.8,99.0
113.96,99.9,99.1
113.97,99.9,99.2
113.98,99.9,99.1
113.99,100.1,99.1
114.00,99.8,99.0
114.01,99.9,99.1
114.02,99.9,99.0
114.03,99.8,99.0
114.04,100.1,99.1
114.05,99.8,99.0
114.06,99.9,99.1
114.07,99.9,99.1
114.08,99.9,99.0
114.09,100.1,99.2
114.10,99.8,99.0
114.11,99.9,99.1
114.12,99.9,99.0
114.13,99.8,99.1
114.14,100.1,99.2
114.15,99.8,99.0
114.16,99.9,99.1
114.17,99.9,99.1
114.18,99.9,99.1
114.19,100.1,99.1
114.20,99.9,99.0
114.21,99.9,99.1
114.22,99.9,99.1
114.23,99.9,99.0
114.24,100.0,99.2
114.25,99.9,99.0
114.26,99.9,99.1
114.27,99.9,99.1
114.28,99.8,99.1
114.29,100.0,99.2
114.30,99.8,99.0
114.31,99.9,99.0
114.32,99.9,99.1
114.33,99.9,99.1
114.34,100.0,99.2
114.35,99.8,99.0
114.36,99.9,99.1
114.37,99.8,99.1
114.38,99.8,99.1
114.39,100.0,99.2
114.40,99.7,99.0
114.41,99.8,99.1
114.42,99.9,99.1
114.43,99.9,99.2
114.44,100.0,99.2
114.45,99.8,99.1
114.46,99.8,99.1
114.47,99.8,99.0
114.48,99.8,99.1
114.49,100.0,99.2
114.50,99.5,99.0
114.51,99.8,99.1
114.52,99.9,99.1
114.53,99.8,99.2
114.54,99.9,99.2
114.55,99.7,99.0
114.56,99.8,99.2
114.57,99.8,99.0
114.58,99.8,99.1
114.59,100.0,99.2
114.60,99.7,99.0
114.61,99.8,99.1
114.62,99.9,99.1
114.63,99.9,99.1
114.64,100.0,99.2
114.65,99.8,99.1
114.66,99.9,99.2
114.67,100.0,99.0
114.68,99.9,99.2
114.69,100.0,99.2
114.70,99.8,99.0
114.71,99.9,99.1
114.72,99.8,99.1
114.73,99.9,99.1
114.74,100.0,99.2
114.75,99.8,99.1
114.76,99.8,99.2
114.77,99.9,99.1
114.78,99.9,99.1
114.79,100.0,99.2
114.80,99.8,99.0
114.81,99.8,99.1
